epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,283.202,0.98316,1.38759,0.99798,0.97388,0.95124,0.98849,0.76643,0.85208,0.95966,0.98414,0.000664414,0.000664414,0.000664414
